millis,type,message
44636657,INFO,Completed analysis m: 12 t: 0 e: 25
44636682,INFO,Enabling IridiumMessageSender transmissions
44686374,INFO,Starting analysis m: 12 t: 0 e: 26
44686655,WARN,Disabling IridiumMessageSender transmissions
44687872,INFO,Completed analysis m: 12 t: 0 e: 26
44687898,INFO,Enabling IridiumMessageSender transmissions
44701399,INFO,powerData | solV: 0.00
44701419,INFO,powerData | solI: 0.00
44701440,INFO,powerData | battV: 4.09
44701458,INFO,powerData | battI: -0.05
44701478,INFO,powerData | busV: 4.08
44701501,INFO,powerData | busI: 0.04
44701521,INFO,powerData | BQ status reg: 0
44701544,INFO,powerData | Fault reg: 0
44701562,INFO,powerData | Charge status: 0
44701583,INFO,powerData | DPM status: 0
44737570,INFO,Starting analysis m: 12 t: 0 e: 27
44737865,WARN,Disabling IridiumMessageSender transmissions
44739065,INFO,Completed analysis m: 12 t: 0 e: 27
44739090,INFO,Enabling IridiumMessageSender transmissions
44776845,INFO,Max CNO changed from 44 to 47
44788779,INFO,Starting analysis m: 12 t: 0 e: 28
44789057,WARN,Disabling IridiumMessageSender transmissions
44790274,INFO,Completed analysis m: 12 t: 0 e: 28
44790298,INFO,Enabling IridiumMessageSender transmissions
44839995,INFO,Starting analysis m: 12 t: 0 e: 29
44840284,WARN,Disabling IridiumMessageSender transmissions
44841486,INFO,Completed analysis m: 12 t: 0 e: 29
44841512,INFO,Enabling IridiumMessageSender transmissions
44876861,INFO,Max CNO changed from 47 to 44
44891197,INFO,Starting analysis m: 12 t: 0 e: 30
44891480,WARN,Disabling IridiumMessageSender transmissions
44892690,INFO,Completed analysis m: 12 t: 0 e: 30
44892715,INFO,Enabling IridiumMessageSender transmissions
44942399,INFO,Starting analysis m: 12 t: 0 e: 31
44942686,WARN,Disabling IridiumMessageSender transmissions
44943902,INFO,Completed analysis m: 12 t: 0 e: 31
44943929,INFO,Enabling IridiumMessageSender transmissions
44976879,INFO,Max CNO changed from 44 to 47
44993613,INFO,Starting analysis m: 12 t: 0 e: 32
44993894,WARN,Disabling IridiumMessageSender transmissions
44995102,INFO,Completed analysis m: 12 t: 0 e: 32
44995131,INFO,Enabling IridiumMessageSender transmissions
45001408,INFO,powerData | solV: 0.01
45001428,INFO,powerData | solI: 0.00
45001449,INFO,powerData | battV: 4.09
45001467,INFO,powerData | battI: -0.06
45001486,INFO,powerData | busV: 4.08
45001506,INFO,powerData | busI: 0.05
45001527,INFO,powerData | BQ status reg: 0
45001549,INFO,powerData | Fault reg: 0
45001570,INFO,powerData | Charge status: 0
45001588,INFO,powerData | DPM status: 0
45044813,INFO,Starting analysis m: 12 t: 0 e: 33
45045106,WARN,Disabling IridiumMessageSender transmissions
45046308,INFO,Completed analysis m: 12 t: 0 e: 33
45046347,INFO,Enabling IridiumMessageSender transmissions
45056886,INFO,Max CNO changed from 47 to 44
45096019,INFO,Starting analysis m: 12 t: 0 e: 34
45096302,WARN,Disabling IridiumMessageSender transmissions
45097517,INFO,Completed analysis m: 12 t: 0 e: 34
45097543,INFO,Enabling IridiumMessageSender transmissions
45116891,INFO,Max CNO changed from 44 to 47
45147234,INFO,Starting analysis m: 12 t: 0 e: 35
45147527,WARN,Disabling IridiumMessageSender transmissions
45148725,INFO,Completed analysis m: 12 t: 0 e: 35
45148749,INFO,Enabling IridiumMessageSender transmissions
45196896,INFO,Max CNO changed from 47 to 44
45198438,INFO,Starting analysis m: 12 t: 0 e: 36
45198721,WARN,Disabling IridiumMessageSender transmissions
45199929,INFO,Completed analysis m: 12 t: 0 e: 36
45199953,INFO,Enabling IridiumMessageSender transmissions
45249652,INFO,Starting analysis m: 12 t: 0 e: 37
45249945,WARN,Disabling IridiumMessageSender transmissions
45251149,INFO,Completed analysis m: 12 t: 0 e: 37
45251176,INFO,Enabling IridiumMessageSender transmissions
45276911,INFO,Max CNO changed from 44 to 47
45300856,INFO,Starting analysis m: 12 t: 0 e: 38
45301137,WARN,Disabling IridiumMessageSender transmissions
45301848,INFO,powerData | solV: 0.00
45301868,INFO,powerData | solI: 0.00
45301889,INFO,powerData | battV: 4.09
45301907,INFO,powerData | battI: -0.05
45301925,INFO,powerData | busV: 4.08
45301950,INFO,powerData | busI: 0.05
45301970,INFO,powerData | BQ status reg: 0
45301993,INFO,powerData | Fault reg: 0
45302013,INFO,powerData | Charge status: 0
45302032,INFO,powerData | DPM status: 0
45302599,INFO,Completed analysis m: 12 t: 0 e: 38
45302622,INFO,Enabling IridiumMessageSender transmissions
45352056,INFO,Starting analysis m: 12 t: 0 e: 39
45352345,WARN,Disabling IridiumMessageSender transmissions
45353547,INFO,Completed analysis m: 12 t: 0 e: 39
45353572,INFO,Enabling IridiumMessageSender transmissions
45403269,INFO,Starting analysis m: 12 t: 0 e: 40
45403547,WARN,Disabling IridiumMessageSender transmissions
45404755,INFO,Completed analysis m: 12 t: 0 e: 40
45404778,INFO,Enabling IridiumMessageSender transmissions
45454475,INFO,Starting analysis m: 12 t: 0 e: 41
45454764,WARN,Disabling IridiumMessageSender transmissions
45455968,INFO,Completed analysis m: 12 t: 0 e: 41
45455992,INFO,Enabling IridiumMessageSender transmissions
45505687,INFO,Starting analysis m: 12 t: 0 e: 42
45505972,WARN,Disabling IridiumMessageSender transmissions
45507180,INFO,Completed analysis m: 12 t: 0 e: 42
45507219,INFO,Enabling IridiumMessageSender transmissions
45556895,INFO,Starting analysis m: 12 t: 0 e: 43
45557338,WARN,Disabling IridiumMessageSender transmissions
45558544,INFO,Completed analysis m: 12 t: 0 e: 43
45558566,INFO,Enabling IridiumMessageSender transmissions
45601853,INFO,powerData | solV: 0.00
45601873,INFO,powerData | solI: 0.00
45601894,INFO,powerData | battV: 4.09
45601916,INFO,powerData | battI: -0.05
45601937,INFO,powerData | busV: 4.08
45601955,INFO,powerData | busI: 0.04
45601976,INFO,powerData | BQ status reg: 0
45601994,INFO,powerData | Fault reg: 0
45602017,INFO,powerData | Charge status: 0
45602039,INFO,powerData | DPM status: 0
45608103,INFO,Starting analysis m: 12 t: 0 e: 44
45608384,WARN,Disabling IridiumMessageSender transmissions
45609596,INFO,Completed analysis m: 12 t: 0 e: 44
45609621,INFO,Enabling IridiumMessageSender transmissions
45659299,INFO,Starting analysis m: 12 t: 0 e: 45
45659588,WARN,Disabling IridiumMessageSender transmissions
45660788,INFO,Completed analysis m: 12 t: 0 e: 45
45660813,INFO,Enabling IridiumMessageSender transmissions
45710514,INFO,Starting analysis m: 12 t: 0 e: 46
45710794,WARN,Disabling IridiumMessageSender transmissions
45712041,INFO,Completed analysis m: 12 t: 0 e: 46
45712066,INFO,Enabling IridiumMessageSender transmissions
45761712,INFO,Starting analysis m: 12 t: 0 e: 47
45762000,WARN,Disabling IridiumMessageSender transmissions
45763205,INFO,Completed analysis m: 12 t: 0 e: 47
45763227,INFO,Enabling IridiumMessageSender transmissions
45812922,INFO,Starting analysis m: 12 t: 0 e: 48
45813202,WARN,Disabling IridiumMessageSender transmissions
45814421,INFO,Completed analysis m: 12 t: 0 e: 48
45814448,INFO,Enabling IridiumMessageSender transmissions
45864124,INFO,Starting analysis m: 12 t: 0 e: 49
45864413,WARN,Disabling IridiumMessageSender transmissions
45865613,INFO,Completed analysis m: 12 t: 0 e: 49
45865641,INFO,Enabling IridiumMessageSender transmissions
45901856,INFO,powerData | solV: 0.00
45901877,INFO,powerData | solI: 0.00
45901897,INFO,powerData | battV: 4.09
45901916,INFO,powerData | battI: -0.06
45901936,INFO,powerData | busV: 4.08
45901955,INFO,powerData | busI: 0.05
45901973,INFO,powerData | BQ status reg: 0
45901993,INFO,powerData | Fault reg: 0
45902012,INFO,powerData | Charge status: 0
45902032,INFO,powerData | DPM status: 0
45915344,INFO,Starting analysis m: 12 t: 0 e: 50
45915631,WARN,Disabling IridiumMessageSender transmissions
45916837,INFO,Completed analysis m: 12 t: 0 e: 50
45916864,INFO,Enabling IridiumMessageSender transmissions
45966542,INFO,Starting analysis m: 12 t: 0 e: 51
45966833,WARN,Disabling IridiumMessageSender transmissions
45968044,INFO,Completed analysis m: 12 t: 0 e: 51
45968070,INFO,Enabling IridiumMessageSender transmissions
46017755,INFO,Starting analysis m: 12 t: 0 e: 52
46018041,WARN,Disabling IridiumMessageSender transmissions
46019254,INFO,Completed analysis m: 12 t: 0 e: 52
46019278,INFO,Enabling IridiumMessageSender transmissions
46068961,INFO,Starting analysis m: 12 t: 0 e: 53
46069250,WARN,Disabling IridiumMessageSender transmissions
46070448,INFO,Completed analysis m: 12 t: 0 e: 53
46070474,INFO,Enabling IridiumMessageSender transmissions
46120161,INFO,Starting analysis m: 12 t: 0 e: 54
46120441,WARN,Disabling IridiumMessageSender transmissions
46121648,INFO,Completed analysis m: 12 t: 0 e: 54
46121672,INFO,Enabling IridiumMessageSender transmissions
46171371,INFO,Starting analysis m: 12 t: 0 e: 55
46171658,WARN,Disabling IridiumMessageSender transmissions
46172856,INFO,Completed analysis m: 12 t: 0 e: 55
46172880,INFO,Enabling IridiumMessageSender transmissions
46201864,INFO,powerData | solV: 0.00
46201884,INFO,powerData | solI: 0.00
46201905,INFO,powerData | battV: 4.09
46201923,INFO,powerData | battI: -0.06
46201942,INFO,powerData | busV: 4.08
46201962,INFO,powerData | busI: 0.05
46201980,INFO,powerData | BQ status reg: 0
46202005,INFO,powerData | Fault reg: 0
46202023,INFO,powerData | Charge status: 0
46202042,INFO,powerData | DPM status: 0
46222587,INFO,Starting analysis m: 12 t: 0 e: 56
46222868,WARN,Disabling IridiumMessageSender transmissions
46224078,INFO,Completed analysis m: 12 t: 0 e: 56
46224105,INFO,Enabling IridiumMessageSender transmissions
46273783,INFO,Starting analysis m: 12 t: 0 e: 57
46274070,WARN,Disabling IridiumMessageSender transmissions
46275270,INFO,Completed analysis m: 12 t: 0 e: 57
46275299,INFO,Enabling IridiumMessageSender transmissions
46324996,INFO,Starting analysis m: 12 t: 0 e: 58
46325276,WARN,Disabling IridiumMessageSender transmissions
46326489,INFO,Completed analysis m: 12 t: 0 e: 58
46326515,INFO,Enabling IridiumMessageSender transmissions
46376206,INFO,Starting analysis m: 12 t: 0 e: 59
46376495,WARN,Disabling IridiumMessageSender transmissions
46377689,INFO,Completed analysis m: 12 t: 0 e: 59
46377725,INFO,Enabling IridiumMessageSender transmissions
46427402,INFO,Starting analysis m: 12 t: 0 e: 60
46427682,WARN,Disabling IridiumMessageSender transmissions
46428905,INFO,Completed analysis m: 12 t: 0 e: 60
46428932,INFO,Enabling IridiumMessageSender transmissions
46478610,INFO,Starting analysis m: 12 t: 0 e: 61
46478899,WARN,Disabling IridiumMessageSender transmissions
46480097,INFO,Completed analysis m: 12 t: 0 e: 61
46480121,INFO,Enabling IridiumMessageSender transmissions
46501869,INFO,powerData | solV: 0.00
46501890,INFO,powerData | solI: 0.00
46501914,INFO,powerData | battV: 4.08
46501933,INFO,powerData | battI: -0.07
46501951,INFO,powerData | busV: 4.07
46501971,INFO,powerData | busI: 0.06
46501990,INFO,powerData | BQ status reg: 0
46502008,INFO,powerData | Fault reg: 0
46502029,INFO,powerData | Charge status: 0
46502047,INFO,powerData | DPM status: 0
46529822,INFO,Starting analysis m: 12 t: 0 e: 62
46530103,WARN,Disabling IridiumMessageSender transmissions
46531311,INFO,Completed analysis m: 12 t: 0 e: 62
46531336,INFO,Enabling IridiumMessageSender transmissions
46581022,INFO,Starting analysis m: 12 t: 0 e: 63
46581313,WARN,Disabling IridiumMessageSender transmissions
46582515,INFO,Completed analysis m: 12 t: 0 e: 63
46582540,INFO,Enabling IridiumMessageSender transmissions
46597083,INFO,Max CNO changed from 47 to 44
46632235,INFO,Starting analysis m: 12 t: 0 e: 64
46632515,WARN,Disabling IridiumMessageSender transmissions
46633723,INFO,Completed analysis m: 12 t: 0 e: 64
46633748,INFO,Enabling IridiumMessageSender transmissions
46683441,INFO,Starting analysis m: 12 t: 0 e: 65
46683729,WARN,Disabling IridiumMessageSender transmissions
46684942,INFO,Completed analysis m: 12 t: 0 e: 65
46684968,INFO,Enabling IridiumMessageSender transmissions
46697097,INFO,Max CNO changed from 44 to 47
46734651,INFO,Starting analysis m: 12 t: 0 e: 66
46734931,WARN,Disabling IridiumMessageSender transmissions
46736140,INFO,Completed analysis m: 12 t: 0 e: 66
46736166,INFO,Enabling IridiumMessageSender transmissions
46777114,INFO,Max CNO changed from 47 to 50
46785855,INFO,Starting analysis m: 12 t: 0 e: 67
46786144,WARN,Disabling IridiumMessageSender transmissions
46787346,INFO,Completed analysis m: 12 t: 0 e: 67
46787368,INFO,Processing stats m: 12 t: 0 e: 68
46792910,INFO,Finished collection for m: 12 in 3539
46792933,INFO,Submitting 300 byte / 2398 bit message: 
46793025,DEBUG,m 13 sub to Q at i 0 count: 13
46793046,DEBUG,1 msgs in Q
46793086,INFO,Enabling IridiumMessageSender transmissions
46793111,DEBUG,Sending Q index: 0 id: 13
46801870,INFO,powerData | solV: 0.00
46801891,INFO,powerData | solI: 0.00
46801909,INFO,powerData | battV: 4.09
46801930,INFO,powerData | battI: -0.05
46801948,INFO,powerData | busV: 4.08
46801967,INFO,powerData | busI: 0.05
46801987,INFO,powerData | BQ status reg: 0
46802006,INFO,powerData | Fault reg: 0
46802024,INFO,powerData | Charge status: 0
46802044,INFO,powerData | DPM status: 0
46853416,INFO,Starting collection m: 13 t: 0 at 1683619225.20
46955470,INFO,Starting analysis m: 13 t: 0 e: 0
46955755,WARN,Disabling IridiumMessageSender transmissions
46956781,INFO,Completed analysis m: 13 t: 0 e: 0
46956804,INFO,Enabling IridiumMessageSender transmissions
46984931,ERROR,Send failed: Q index: 0 code: 7
46985093,WARN,IridiumMessageSender flush failed! Retrying at millis = 47585091
47006683,INFO,Starting analysis m: 13 t: 0 e: 1
47006961,WARN,Disabling IridiumMessageSender transmissions
47008159,INFO,Completed analysis m: 13 t: 0 e: 1
47008182,INFO,Enabling IridiumMessageSender transmissions
47057887,INFO,Starting analysis m: 13 t: 0 e: 2
47058173,WARN,Disabling IridiumMessageSender transmissions
47059474,INFO,Completed analysis m: 13 t: 0 e: 2
47059496,INFO,Enabling IridiumMessageSender transmissions
47101884,INFO,powerData | solV: 0.00
47101906,INFO,powerData | solI: 0.00
47101925,INFO,powerData | battV: 4.09
47101943,INFO,powerData | battI: -0.05
47101964,INFO,powerData | busV: 4.08
47101982,INFO,powerData | busI: 0.04
47102003,INFO,powerData | BQ status reg: 0
47102025,INFO,powerData | Fault reg: 0
47102044,INFO,powerData | Charge status: 0
47102064,INFO,powerData | DPM status: 0
47109097,INFO,Starting analysis m: 13 t: 0 e: 3
47109376,WARN,Disabling IridiumMessageSender transmissions
47110574,INFO,Completed analysis m: 13 t: 0 e: 3
47110596,INFO,Enabling IridiumMessageSender transmissions
47160303,INFO,Starting analysis m: 13 t: 0 e: 4
47160582,WARN,Disabling IridiumMessageSender transmissions
47161810,INFO,Completed analysis m: 13 t: 0 e: 4
47161837,INFO,Enabling IridiumMessageSender transmissions
47211513,INFO,Starting analysis m: 13 t: 0 e: 5
47211794,WARN,Disabling IridiumMessageSender transmissions
47212994,INFO,Completed analysis m: 13 t: 0 e: 5
47213017,INFO,Enabling IridiumMessageSender transmissions
47262717,INFO,Starting analysis m: 13 t: 0 e: 6
47263000,WARN,Disabling IridiumMessageSender transmissions
47264206,INFO,Completed analysis m: 13 t: 0 e: 6
47264231,INFO,Enabling IridiumMessageSender transmissions
47313926,INFO,Starting analysis m: 13 t: 0 e: 7
47314208,WARN,Disabling IridiumMessageSender transmissions
47315423,INFO,Completed analysis m: 13 t: 0 e: 7
47315451,INFO,Enabling IridiumMessageSender transmissions
47337187,INFO,Max CNO changed from 50 to 53
47365126,INFO,Starting analysis m: 13 t: 0 e: 8
47365404,WARN,Disabling IridiumMessageSender transmissions
47366612,INFO,Completed analysis m: 13 t: 0 e: 8
47366637,INFO,Enabling IridiumMessageSender transmissions
47401887,INFO,powerData | solV: 0.01
47401908,INFO,powerData | solI: 0.00
47401932,INFO,powerData | battV: 4.08
47401951,INFO,powerData | battI: -0.06
47401969,INFO,powerData | busV: 4.07
47401990,INFO,powerData | busI: 0.05
47402008,INFO,powerData | BQ status reg: 0
47402029,INFO,powerData | Fault reg: 0
47402047,INFO,powerData | Charge status: 0
47402065,INFO,powerData | DPM status: 0
47416352,INFO,Starting analysis m: 13 t: 0 e: 9
47416633,WARN,Disabling IridiumMessageSender transmissions
47417829,INFO,Completed analysis m: 13 t: 0 e: 9
47417853,INFO,Enabling IridiumMessageSender transmissions
47457202,INFO,Max CNO changed from 53 to 50
47467542,INFO,Starting analysis m: 13 t: 0 e: 10
47467825,WARN,Disabling IridiumMessageSender transmissions
47469037,INFO,Completed analysis m: 13 t: 0 e: 10
47469076,INFO,Enabling IridiumMessageSender transmissions
47518763,INFO,Starting analysis m: 13 t: 0 e: 11
47519043,WARN,Disabling IridiumMessageSender transmissions
47520258,INFO,Completed analysis m: 13 t: 0 e: 11
47520284,INFO,Enabling IridiumMessageSender transmissions
47569963,INFO,Starting analysis m: 13 t: 0 e: 12
47570243,WARN,Disabling IridiumMessageSender transmissions
47571456,INFO,Completed analysis m: 13 t: 0 e: 12
47571480,INFO,Enabling IridiumMessageSender transmissions
47585097,DEBUG,Sending Q index: 0 id: 13
47595397,INFO,Send complete: Q index: 0 count_id 13
47621165,INFO,Starting analysis m: 13 t: 0 e: 13
47621447,WARN,Disabling IridiumMessageSender transmissions
47622647,INFO,Completed analysis m: 13 t: 0 e: 13
47622672,INFO,Enabling IridiumMessageSender transmissions
47657226,INFO,Max CNO changed from 50 to 47
47672381,INFO,Starting analysis m: 13 t: 0 e: 14
47672659,WARN,Disabling IridiumMessageSender transmissions
47673870,INFO,Completed analysis m: 13 t: 0 e: 14
47673896,INFO,Enabling IridiumMessageSender transmissions
47701889,INFO,powerData | solV: 0.01
47701915,INFO,powerData | solI: 0.00
47701936,INFO,powerData | battV: 4.08
47701956,INFO,powerData | battI: -0.05
47701977,INFO,powerData | busV: 4.08
47701997,INFO,powerData | busI: 0.05
47702022,INFO,powerData | BQ status reg: 0
47702042,INFO,powerData | Fault reg: 0
47702063,INFO,powerData | Charge status: 0
47702083,INFO,powerData | DPM status: 0
